county_geoid,total_rows,match_rows,tie_rows,resolved_rows,strict_match_rate_pct,tract_resolution_rate_pct,state_abbrev
17027,21,21,0,21,100.0,100.0,IL
17029,51,51,0,51,100.0,100.0,IL
17031,18824,18768,56,18812,99.7,99.94,IL
17033,5,5,0,5,100.0,100.0,IL
17035,1,1,0,1,100.0,100.0,IL
17037,250,245,5,249,98.0,99.6,IL
17039,8,8,0,8,100.0,100.0,IL
17041,6,6,0,6,100.0,100.0,IL
17043,4423,4373,50,4405,98.87,99.59,IL
17045,8,8,0,8,100.0,100.0,IL
17047,1,1,0,1,100.0,100.0,IL
17049,36,36,0,36,100.0,100.0,IL
17051,11,11,0,11,100.0,100.0,IL
17053,1,1,0,1,100.0,100.0,IL
17055,14,14,0,14,100.0,100.0,IL
17057,15,15,0,15,100.0,100.0,IL
17061,1,1,0,1,100.0,100.0,IL
17063,96,94,2,95,97.92,98.96,IL
17065,2,2,0,2,100.0,100.0,IL
17067,4,4,0,4,100.0,100.0,IL
17073,27,27,0,27,100.0,100.0,IL
17075,12,12,0,12,100.0,100.0,IL
17077,40,40,0,40,100.0,100.0,IL
17079,4,4,0,4,100.0,100.0,IL
17081,50,50,0,50,100.0,100.0,IL
17083,8,8,0,8,100.0,100.0,IL
17085,16,16,0,16,100.0,100.0,IL
17087,2,2,0,2,100.0,100.0,IL
17089,2027,2017,10,2019,99.51,99.61,IL
17091,197,190,7,193,96.45,97.97,IL
17093,253,244,9,252,96.44,99.6,IL
17095,56,56,0,56,100.0,100.0,IL
17097,2291,2243,48,2270,97.9,99.08,IL
17099,118,118,0,118,100.0,100.0,IL
17101,4,4,0,4,100.0,100.0,IL
17103,33,32,1,33,96.97,100.0,IL
17105,20,19,1,19,95.0,95.0,IL
17107,22,22,0,22,100.0,100.0,IL
17109,14,14,0,14,100.0,100.0,IL
17111,1050,1029,21,1044,98.0,99.43,IL
17113,374,368,6,373,98.4,99.73,IL
17115,145,139,6,145,95.86,100.0,IL
17117,16,15,1,16,93.75,100.0,IL
17119,704,696,8,703,98.86,99.86,IL
17121,22,22,0,22,100.0,100.0,IL
17123,5,5,0,5,100.0,100.0,IL
17125,2,2,0,2,100.0,100.0,IL
17127,2,2,0,2,100.0,100.0,IL
17129,3,3,0,3,100.0,100.0,IL
17131,11,10,1,11,90.91,100.0,IL
17133,50,48,2,48,96.0,96.0,IL
17135,30,27,3,30,90.0,100.0,IL
17137,22,21,1,22,95.45,100.0,IL
17139,2,2,0,2,100.0,100.0,IL
17141,56,55,1,55,98.21,98.21,IL
17143,462,457,5,459,98.92,99.35,IL
17145,4,4,0,4,100.0,100.0,IL
17147,6,6,0,6,100.0,100.0,IL
17149,1,1,0,1,100.0,100.0,IL
17151,1,1,0,1,100.0,100.0,IL
17153,2,2,0,2,100.0,100.0,IL
17155,1,1,0,1,100.0,100.0,IL
17157,15,15,0,15,100.0,100.0,IL
17159,7,7,0,7,100.0,100.0,IL
17161,253,253,0,253,100.0,100.0,IL
17163,756,742,14,754,98.15,99.74,IL
17165,8,8,0,8,100.0,100.0,IL
17167,482,477,5,479,98.96,99.38,IL
17169,2,2,0,2,100.0,100.0,IL
17171,1,1,0,1,100.0,100.0,IL
17173,4,4,0,4,100.0,100.0,IL
17175,1,1,0,1,100.0,100.0,IL
17177,47,47,0,47,100.0,100.0,IL
17179,220,214,6,217,97.27,98.64,IL
17181,6,6,0,6,100.0,100.0,IL
17183,69,69,0,69,100.0,100.0,IL
17185,2,2,0,2,100.0,100.0,IL
17187,8,8,0,8,100.0,100.0,IL
17189,4,4,0,4,100.0,100.0,IL
17191,4,4,0,4,100.0,100.0,IL
17193,3,3,0,3,100.0,100.0,IL
17195,41,41,0,41,100.0,100.0,IL
17197,1997,1971,26,1990,98.7,99.65,IL
17199,44,41,3,41,93.18,93.18,IL
17201,621,618,3,621,99.52,100.0,IL
17203,18,17,1,18,94.44,100.0,IL
18001,36,35,1,36,97.22,100.0,IN
18003,1207,1198,9,1200,99.25,99.42,IN
18005,239,238,1,238,99.58,99.58,IN
18007,4,4,0,4,100.0,100.0,IN
18009,5,5,0,5,100.0,100.0,IN
18011,214,211,3,214,98.6,100.0,IN
18013,7,7,0,7,100.0,100.0,IN
18015,17,17,0,17,100.0,100.0,IN
18017,26,26,0,26,100.0,100.0,IN
18019,363,355,8,359,97.8,98.9,IN
18021,10,9,1,9,90.0,90.0,IN
18023,26,26,0,26,100.0,100.0,IN
18025,4,4,0,4,100.0,100.0,IN
18027,10,10,0,10,100.0,100.0,IN
18029,58,58,0,58,100.0,100.0,IN
18031,41,41,0,41,100.0,100.0,IN
18033,60,60,0,60,100.0,100.0,IN
18035,314,314,0,314,100.0,100.0,IN
18037,40,39,1,40,97.5,100.0,IN
18039,621,614,7,620,98.87,99.84,IN
18041,20,20,0,20,100.0,100.0,IN
18043,240,232,8,239,96.67,99.58,IN
18045,8,8,0,8,100.0,100.0,IN
18047,16,16,0,16,100.0,100.0,IN
18049,12,11,1,12,91.67,100.0,IN
18051,25,25,0,25,100.0,100.0,IN
18053,116,114,2,115,98.28,99.14,IN
18055,9,8,1,8,88.89,88.89,IN
18057,1173,1167,6,1172,99.49,99.91,IN
18059,156,156,0,156,100.0,100.0,IN
18061,33,32,1,33,96.97,100.0,IN
18063,469,468,1,468,99.79,99.79,IN
18065,80,80,0,80,100.0,100.0,IN
18067,162,161,1,161,99.38,99.38,IN
18069,48,48,0,48,100.0,100.0,IN
18071,65,65,0,65,100.0,100.0,IN
18073,26,25,1,26,96.15,100.0,IN
18075,13,13,0,13,100.0,100.0,IN
18077,26,25,1,26,96.15,100.0,IN
18079,15,14,1,14,93.33,93.33,IN
18081,481,466,15,468,96.88,97.3,IN
18083,33,33,0,33,100.0,100.0,IN
18085,126,125,1,126,99.21,100.0,IN
18087,18,18,0,18,100.0,100.0,IN
18089,1342,1332,10,1339,99.25,99.78,IN
18091,162,160,2,160,98.77,98.77,IN
18093,33,33,0,33,100.0,100.0,IN
18095,277,271,6,274,97.83,98.92,IN
18097,4463,4450,13,4461,99.71,99.96,IN
18099,78,78,0,78,100.0,100.0,IN
18101,2,2,0,2,100.0,100.0,IN
18103,34,31,3,33,91.18,97.06,IN
18105,348,346,2,346,99.43,99.43,IN
18107,53,51,2,52,96.23,98.11,IN
18109,120,116,4,120,96.67,100.0,IN
18111,10,10,0,10,100.0,100.0,IN
18113,50,50,0,50,100.0,100.0,IN
18115,6,6,0,6,100.0,100.0,IN
18117,8,8,0,8,100.0,100.0,IN
18119,4,4,0,4,100.0,100.0,IN
18121,9,9,0,9,100.0,100.0,IN
18123,8,8,0,8,100.0,100.0,IN
18125,4,4,0,4,100.0,100.0,IN
18127,411,396,15,397,96.35,96.59,IN
18129,13,13,0,13,100.0,100.0,IN
18131,6,6,0,6,100.0,100.0,IN
18133,39,38,1,39,97.44,100.0,IN
18135,13,13,0,13,100.0,100.0,IN
18137,12,11,1,12,91.67,100.0,IN
18139,17,17,0,17,100.0,100.0,IN
18141,678,669,9,675,98.67,99.56,IN
18143,20,17,3,18,85.0,90.0,IN
18145,97,96,1,97,98.97,100.0,IN
18147,5,5,0,5,100.0,100.0,IN
18149,16,16,0,16,100.0,100.0,IN
18151,65,63,2,65,96.92,100.0,IN
18153,9,8,1,9,88.89,100.0,IN
18155,4,3,1,4,75.0,100.0,IN
18157,439,437,2,437,99.54,99.54,IN
18159,11,11,0,11,100.0,100.0,IN
18161,2,2,0,2,100.0,100.0,IN
18163,646,644,2,645,99.69,99.85,IN
18165,4,4,0,4,100.0,100.0,IN
18167,212,211,1,212,99.53,100.0,IN
18169,21,21,0,21,100.0,100.0,IN
18171,3,3,0,3,100.0,100.0,IN
18173,81,80,1,81,98.77,100.0,IN
18175,17,16,1,17,94.12,100.0,IN
18177,111,109,2,110,98.2,99.1,IN
18179,41,41,0,41,100.0,100.0,IN
18181,21,21,0,21,100.0,100.0,IN
18183,46,46,0,46,100.0,100.0,IN
19001,10,10,0,10,100.0,100.0,IA
19003,1,1,0,1,100.0,100.0,IA
19005,5,5,0,5,100.0,100.0,IA
19007,3,3,0,3,100.0,100.0,IA
19009,3,3,0,3,100.0,100.0,IA
19011,8,8,0,8,100.0,100.0,IA
19013,257,255,2,257,99.22,100.0,IA
19015,25,25,0,25,100.0,100.0,IA
19017,16,16,0,16,100.0,100.0,IA
19019,10,9,1,10,90.0,100.0,IA
19021,10,10,0,10,100.0,100.0,IA
19023,5,4,1,5,80.0,100.0,IA
19025,6,6,0,6,100.0,100.0,IA
19027,19,19,0,19,100.0,100.0,IA
19029,11,11,0,11,100.0,100.0,IA
19031,6,6,0,6,100.0,100.0,IA
19033,93,89,4,89,95.7,95.7,IA
19035,6,6,0,6,100.0,100.0,IA
19037,5,5,0,5,100.0,100.0,IA
19041,22,22,0,22,100.0,100.0,IA
19043,7,7,0,7,100.0,100.0,IA
19045,53,53,0,53,100.0,100.0,IA
19047,7,7,0,7,100.0,100.0,IA
19049,172,168,4,172,97.67,100.0,IA
19051,6,6,0,6,100.0,100.0,IA
19053,1,1,0,1,100.0,100.0,IA
19055,1,1,0,1,100.0,100.0,IA
19057,43,43,0,43,100.0,100.0,IA
19059,13,13,0,13,100.0,100.0,IA
19061,162,162,0,162,100.0,100.0,IA
19063,9,9,0,9,100.0,100.0,IA
19065,7,7,0,7,100.0,100.0,IA
19067,10,10,0,10,100.0,100.0,IA
19069,7,7,0,7,100.0,100.0,IA
19071,2,2,0,2,100.0,100.0,IA
19073,3,3,0,3,100.0,100.0,IA
19075,5,5,0,5,100.0,100.0,IA
19077,9,8,1,9,88.89,100.0,IA
19079,12,12,0,12,100.0,100.0,IA
19081,3,3,0,3,100.0,100.0,IA
19083,8,8,0,8,100.0,100.0,IA
19085,8,8,0,8,100.0,100.0,IA
19087,10,10,0,10,100.0,100.0,IA
19089,1,1,0,1,100.0,100.0,IA
19091,9,9,0,9,100.0,100.0,IA
19093,2,2,0,2,100.0,100.0,IA
19095,8,8,0,8,100.0,100.0,IA
19097,12,12,0,12,100.0,100.0,IA
19099,42,41,1,41,97.62,97.62,IA
19101,3,3,0,3,100.0,100.0,IA
19103,312,308,4,311,98.72,99.68,IA
19105,11,11,0,11,100.0,100.0,IA
19107,5,5,0,5,100.0,100.0,IA
19109,6,6,0,6,100.0,100.0,IA
19111,16,15,1,15,93.75,93.75,IA
19113,627,621,6,625,99.04,99.68,IA
19115,1,1,0,1,100.0,100.0,IA
19117,1,1,0,1,100.0,100.0,IA
19119,5,4,1,5,80.0,100.0,IA
19121,13,13,0,13,100.0,100.0,IA
19123,13,13,0,13,100.0,100.0,IA
19125,16,16,0,16,100.0,100.0,IA
19127,31,31,0,31,100.0,100.0,IA
19129,10,10,0,10,100.0,100.0,IA
19131,1,1,0,1,100.0,100.0,IA
19133,6,6,0,6,100.0,100.0,IA
19135,3,3,0,3,100.0,100.0,IA
19137,5,5,0,5,100.0,100.0,IA
19139,30,30,0,30,100.0,100.0,IA
19141,7,7,0,7,100.0,100.0,IA
19143,1,1,0,1,100.0,100.0,IA
19145,7,7,0,7,100.0,100.0,IA
19147,3,3,0,3,100.0,100.0,IA
19149,11,9,2,9,81.82,81.82,IA
19151,1,1,0,1,100.0,100.0,IA
19153,1806,1789,17,1798,99.06,99.56,IA
19155,216,214,2,215,99.07,99.54,IA
19157,8,8,0,8,100.0,100.0,IA
19159,2,2,0,2,100.0,100.0,IA
19161,3,3,0,3,100.0,100.0,IA
19163,447,447,0,447,100.0,100.0,IA
19165,12,12,0,12,100.0,100.0,IA
19167,8,8,0,8,100.0,100.0,IA
19169,191,191,0,191,100.0,100.0,IA
19171,8,8,0,8,100.0,100.0,IA
19173,2,2,0,2,100.0,100.0,IA
19175,9,9,0,9,100.0,100.0,IA
19177,4,4,0,4,100.0,100.0,IA
19179,21,21,0,21,100.0,100.0,IA
19181,66,66,0,66,100.0,100.0,IA
19183,8,8,0,8,100.0,100.0,IA
19185,2,2,0,2,100.0,100.0,IA
19187,43,41,2,42,95.35,97.67,IA
19189,5,5,0,5,100.0,100.0,IA
19191,14,14,0,14,100.0,100.0,IA
19193,219,219,0,219,100.0,100.0,IA
19195,4,4,0,4,100.0,100.0,IA
19197,9,9,0,9,100.0,100.0,IA
20001,5,5,0,5,100.0,100.0,KS
20003,1,1,0,1,100.0,100.0,KS
20005,8,8,0,8,100.0,100.0,KS
20007,4,4,0,4,100.0,100.0,KS
20009,34,34,0,34,100.0,100.0,KS
20011,12,12,0,12,100.0,100.0,KS
20013,5,5,0,5,100.0,100.0,KS
20015,68,67,1,67,98.53,98.53,KS
20017,1,1,0,1,100.0,100.0,KS
20021,3,3,0,3,100.0,100.0,KS
20025,1,1,0,1,100.0,100.0,KS
20027,4,4,0,4,100.0,100.0,KS
20029,5,5,0,5,100.0,100.0,KS
20031,3,3,0,3,100.0,100.0,KS
20033,3,3,0,3,100.0,100.0,KS
20035,30,30,0,30,100.0,100.0,KS
20037,33,33,0,33,100.0,100.0,KS
20041,4,4,0,4,100.0,100.0,KS
20043,3,3,0,3,100.0,100.0,KS
20045,392,389,3,391,99.23,99.74,KS
20047,2,2,0,2,100.0,100.0,KS
20049,1,1,0,1,100.0,100.0,KS
20051,38,38,0,38,100.0,100.0,KS
20053,4,4,0,4,100.0,100.0,KS
20055,61,59,2,60,96.72,98.36,KS
20057,39,38,1,39,97.44,100.0,KS
20059,32,32,0,32,100.0,100.0,KS
20061,29,29,0,29,100.0,100.0,KS
20063,2,2,0,2,100.0,100.0,KS
20065,2,2,0,2,100.0,100.0,KS
20067,1,1,0,1,100.0,100.0,KS
20069,4,4,0,4,100.0,100.0,KS
20071,1,1,0,1,100.0,100.0,KS
20073,1,1,0,1,100.0,100.0,KS
20077,1,1,0,1,100.0,100.0,KS
20079,48,48,0,48,100.0,100.0,KS
20085,6,6,0,6,100.0,100.0,KS
20087,6,6,0,6,100.0,100.0,KS
20091,2872,2868,4,2870,99.86,99.93,KS
20095,5,5,0,5,100.0,100.0,KS
20097,4,4,0,4,100.0,100.0,KS
20099,12,12,0,12,100.0,100.0,KS
20103,116,114,2,116,98.28,100.0,KS
20105,5,5,0,5,100.0,100.0,KS
20107,3,3,0,3,100.0,100.0,KS
20109,1,1,0,1,100.0,100.0,KS
20111,34,34,0,34,100.0,100.0,KS
20113,26,26,0,26,100.0,100.0,KS
20115,3,3,0,3,100.0,100.0,KS
20117,4,4,0,4,100.0,100.0,KS
20119,1,1,0,1,100.0,100.0,KS
20121,45,45,0,45,100.0,100.0,KS
20123,1,1,0,1,100.0,100.0,KS
20125,18,18,0,18,100.0,100.0,KS
20127,1,1,0,1,100.0,100.0,KS
20129,2,2,0,2,100.0,100.0,KS
20131,2,2,0,2,100.0,100.0,KS
20133,12,12,0,12,100.0,100.0,KS
20135,2,2,0,2,100.0,100.0,KS
20137,1,1,0,1,100.0,100.0,KS
20139,1,1,0,1,100.0,100.0,KS
20141,1,1,0,1,100.0,100.0,KS
20145,4,4,0,4,100.0,100.0,KS
20147,2,2,0,2,100.0,100.0,KS
20149,11,11,0,11,100.0,100.0,KS
20151,7,7,0,7,100.0,100.0,KS
20153,3,3,0,3,100.0,100.0,KS
20155,64,64,0,64,100.0,100.0,KS
20159,3,3,0,3,100.0,100.0,KS
20161,80,80,0,80,100.0,100.0,KS
20163,3,3,0,3,100.0,100.0,KS
20165,4,4,0,4,100.0,100.0,KS
20167,5,5,0,5,100.0,100.0,KS
20169,101,101,0,101,100.0,100.0,KS
20171,2,2,0,2,100.0,100.0,KS
20173,1740,1728,12,1739,99.31,99.94,KS
20175,21,21,0,21,100.0,100.0,KS
20177,525,522,3,524,99.43,99.81,KS
20181,1,1,0,1,100.0,100.0,KS
20183,1,1,0,1,100.0,100.0,KS
20185,3,3,0,3,100.0,100.0,KS
20187,1,1,0,1,100.0,100.0,KS
20189,1,1,0,1,100.0,100.0,KS
20191,21,21,0,21,100.0,100.0,KS
20193,8,8,0,8,100.0,100.0,KS
20197,2,2,0,2,100.0,100.0,KS
20199,2,2,0,2,100.0,100.0,KS
20201,1,1,0,1,100.0,100.0,KS
20205,3,3,0,3,100.0,100.0,KS
20207,1,1,0,1,100.0,100.0,KS
20209,639,635,4,639,99.37,100.0,KS
21001,7,7,0,7,100.0,100.0,KY
21003,6,6,0,6,100.0,100.0,KY
21005,22,21,1,21,95.45,95.45,KY
21007,3,3,0,3,100.0,100.0,KY
21009,36,36,0,36,100.0,100.0,KY
21013,6,6,0,6,100.0,100.0,KY
21015,544,543,1,544,99.82,100.0,KY
21017,25,25,0,25,100.0,100.0,KY
21019,93,93,0,93,100.0,100.0,KY
21021,44,44,0,44,100.0,100.0,KY
21023,3,3,0,3,100.0,100.0,KY
21025,1,1,0,1,100.0,100.0,KY
21027,3,3,0,3,100.0,100.0,KY
21029,115,113,2,113,98.26,98.26,KY
21031,3,3,0,3,100.0,100.0,KY
21033,4,4,0,4,100.0,100.0,KY
21035,25,21,4,24,84.0,96.0,KY
21037,240,232,8,240,96.67,100.0,KY
21039,1,1,0,1,100.0,100.0,KY
21041,8,8,0,8,100.0,100.0,KY
21043,7,6,1,7,85.71,100.0,KY
21045,1,1,0,1,100.0,100.0,KY
21047,67,62,5,67,92.54,100.0,KY
21049,100,100,0,100,100.0,100.0,KY
21051,1,1,0,1,100.0,100.0,KY
21053,3,2,1,3,66.67,100.0,KY
21055,2,2,0,2,100.0,100.0,KY
21059,158,157,1,158,99.37,100.0,KY
21065,4,4,0,4,100.0,100.0,KY
21067,1242,1239,3,1240,99.76,99.84,KY
21069,1,1,0,1,100.0,100.0,KY
21071,10,10,0,10,100.0,100.0,KY
21073,180,173,7,178,96.11,98.89,KY
21075,1,1,0,1,100.0,100.0,KY
21077,3,3,0,3,100.0,100.0,KY
21079,3,3,0,3,100.0,100.0,KY
21081,49,49,0,49,100.0,100.0,KY
21083,10,10,0,10,100.0,100.0,KY
21085,12,11,1,11,91.67,91.67,KY
21087,2,2,0,2,100.0,100.0,KY
21089,20,20,0,20,100.0,100.0,KY
21093,164,159,5,162,96.95,98.78,KY
21095,4,4,0,4,100.0,100.0,KY
21097,9,9,0,9,100.0,100.0,KY
21099,10,10,0,10,100.0,100.0,KY
21101,58,58,0,58,100.0,100.0,KY
21103,8,8,0,8,100.0,100.0,KY
21107,30,30,0,30,100.0,100.0,KY
21111,3080,3073,7,3076,99.77,99.87,KY
21113,164,162,2,163,98.78,99.39,KY
21115,1,1,0,1,100.0,100.0,KY
21117,487,481,6,487,98.77,100.0,KY
21119,1,1,0,1,100.0,100.0,KY
21121,11,10,1,11,90.91,100.0,KY
21123,2,2,0,2,100.0,100.0,KY
21125,33,33,0,33,100.0,100.0,KY
21127,1,1,0,1,100.0,100.0,KY
21129,1,1,0,1,100.0,100.0,KY
21131,2,2,0,2,100.0,100.0,KY
21133,4,4,0,4,100.0,100.0,KY
21135,1,1,0,1,100.0,100.0,KY
21137,7,7,0,7,100.0,100.0,KY
21139,1,1,0,1,100.0,100.0,KY
21141,11,11,0,11,100.0,100.0,KY
21143,4,4,0,4,100.0,100.0,KY
21145,120,120,0,120,100.0,100.0,KY
21147,2,2,0,2,100.0,100.0,KY
21149,1,1,0,1,100.0,100.0,KY
21151,148,148,0,148,100.0,100.0,KY
21153,1,1,0,1,100.0,100.0,KY
21155,9,9,0,9,100.0,100.0,KY
21157,7,7,0,7,100.0,100.0,KY
21159,2,2,0,2,100.0,100.0,KY
21161,11,11,0,11,100.0,100.0,KY
21163,11,11,0,11,100.0,100.0,KY
21167,27,27,0,27,100.0,100.0,KY
21171,2,2,0,2,100.0,100.0,KY
21173,30,27,3,27,90.0,90.0,KY
21175,1,1,0,1,100.0,100.0,KY
21177,11,11,0,11,100.0,100.0,KY
21179,66,65,1,65,98.48,98.48,KY
21183,1,1,0,1,100.0,100.0,KY
21185,111,106,5,110,95.5,99.1,KY
21187,3,3,0,3,100.0,100.0,KY
21191,6,6,0,6,100.0,100.0,KY
21193,11,11,0,11,100.0,100.0,KY
21195,21,19,2,19,90.48,90.48,KY
21197,10,9,1,9,90.0,90.0,KY
21199,35,35,0,35,100.0,100.0,KY
21203,2,2,0,2,100.0,100.0,KY
21205,13,13,0,13,100.0,100.0,KY
21207,2,2,0,2,100.0,100.0,KY
21209,115,114,1,114,99.13,99.13,KY
21211,89,87,2,87,97.75,97.75,KY
21213,31,31,0,31,100.0,100.0,KY
21215,13,13,0,13,100.0,100.0,KY
21217,29,28,1,28,96.55,96.55,KY
21219,3,3,0,3,100.0,100.0,KY
21221,4,4,0,4,100.0,100.0,KY
21225,4,4,0,4,100.0,100.0,KY
21227,296,293,3,294,98.99,99.32,KY
21229,11,11,0,11,100.0,100.0,KY
21231,9,9,0,9,100.0,100.0,KY
21233,3,3,0,3,100.0,100.0,KY
21235,13,13,0,13,100.0,100.0,KY
21239,53,50,3,50,94.34,94.34,KY
22001,21,21,0,21,100.0,100.0,LA
22003,6,6,0,6,100.0,100.0,LA
22005,253,250,3,251,98.81,99.21,LA
22007,2,2,0,2,100.0,100.0,LA
22009,12,12,0,12,100.0,100.0,LA
22011,15,15,0,15,100.0,100.0,LA
22013,3,3,0,3,100.0,100.0,LA
22015,299,298,1,298,99.67,99.67,LA
22017,659,654,5,657,99.24,99.7,LA
22019,354,351,3,351,99.15,99.15,LA
22021,3,3,0,3,100.0,100.0,LA
22025,2,2,0,2,100.0,100.0,LA
22027,6,6,0,6,100.0,100.0,LA
22029,4,4,0,4,100.0,100.0,LA
22031,12,12,0,12,100.0,100.0,LA
22033,1803,1785,18,1803,99.0,100.0,LA
22035,1,1,0,1,100.0,100.0,LA
22037,7,7,0,7,100.0,100.0,LA
22039,8,8,0,8,100.0,100.0,LA
22041,6,6,0,6,100.0,100.0,LA
22043,3,3,0,3,100.0,100.0,LA
22045,73,73,0,73,100.0,100.0,LA
22047,27,27,0,27,100.0,100.0,LA
22049,1,1,0,1,100.0,100.0,LA
22051,1456,1450,6,1456,99.59,100.0,LA
22053,12,11,1,12,91.67,100.0,LA
22055,802,789,13,801,98.38,99.88,LA
22057,50,50,0,50,100.0,100.0,LA
22059,2,2,0,2,100.0,100.0,LA
22061,37,37,0,37,100.0,100.0,LA
22063,116,106,10,113,91.38,97.41,LA
22065,4,4,0,4,100.0,100.0,LA
22067,13,13,0,13,100.0,100.0,LA
22069,13,13,0,13,100.0,100.0,LA
22071,1153,1151,2,1153,99.83,100.0,LA
22073,287,287,0,287,100.0,100.0,LA
22075,39,39,0,39,100.0,100.0,LA
22077,9,9,0,9,100.0,100.0,LA
22079,160,160,0,160,100.0,100.0,LA
22081,2,2,0,2,100.0,100.0,LA
22083,6,6,0,6,100.0,100.0,LA
22085,6,6,0,6,100.0,100.0,LA
22087,100,98,2,100,98.0,100.0,LA
22089,62,59,3,61,95.16,98.39,LA
22093,7,5,2,7,71.43,100.0,LA
22095,68,66,2,66,97.06,97.06,LA
22097,39,39,0,39,100.0,100.0,LA
22099,31,31,0,31,100.0,100.0,LA
22101,27,26,1,26,96.3,96.3,LA
22103,801,797,4,798,99.5,99.63,LA
22105,167,166,1,166,99.4,99.4,LA
22109,168,168,0,168,100.0,100.0,LA
22111,10,9,1,10,90.0,100.0,LA
22113,30,30,0,30,100.0,100.0,LA
22115,15,15,0,15,100.0,100.0,LA
22117,13,12,1,13,92.31,100.0,LA
22119,24,24,0,24,100.0,100.0,LA
22121,36,36,0,36,100.0,100.0,LA
22123,3,3,0,3,100.0,100.0,LA
22125,5,5,0,5,100.0,100.0,LA
22127,1,1,0,1,100.0,100.0,LA
23001,255,255,0,255,100.0,100.0,ME
23003,32,31,1,32,96.88,100.0,ME
23005,1383,1375,8,1381,99.42,99.86,ME
23007,24,24,0,24,100.0,100.0,ME
23009,30,27,3,30,90.0,100.0,ME
23011,255,254,1,255,99.61,100.0,ME
23013,72,71,1,72,98.61,100.0,ME
23015,51,50,1,51,98.04,100.0,ME
23017,53,53,0,53,100.0,100.0,ME
23019,227,227,0,227,100.0,100.0,ME
23021,4,4,0,4,100.0,100.0,ME
23023,68,68,0,68,100.0,100.0,ME
23025,29,29,0,29,100.0,100.0,ME
23027,25,24,1,25,96.0,100.0,ME
23029,8,8,0,8,100.0,100.0,ME
23031,459,457,2,459,99.56,100.0,ME
24001,114,113,1,113,99.12,99.12,MD
24003,1830,1810,20,1826,98.91,99.78,MD
24005,2599,2596,3,2597,99.88,99.92,MD
24009,186,186,0,186,100.0,100.0,MD
24011,34,34,0,34,100.0,100.0,MD
24013,400,395,5,396,98.75,99.0,MD
24015,192,188,4,189,97.92,98.44,MD
24017,364,360,4,364,98.9,100.0,MD
24019,67,67,0,67,100.0,100.0,MD
24021,860,858,2,859,99.77,99.88,MD
24023,28,28,0,28,100.0,100.0,MD
24025,718,707,11,713,98.47,99.3,MD
24027,1179,1179,0,1179,100.0,100.0,MD
24029,37,36,1,37,97.3,100.0,MD
24031,2613,2611,2,2612,99.92,99.96,MD
24033,2161,2158,3,2161,99.86,100.0,MD
24035,145,140,5,145,96.55,100.0,MD
24037,236,236,0,236,100.0,100.0,MD
24039,20,20,0,20,100.0,100.0,MD
24041,123,118,5,122,95.93,99.19,MD
24043,448,444,4,445,99.11,99.33,MD
24045,300,299,1,300,99.67,100.0,MD
24047,118,116,2,118,98.31,100.0,MD
24510,2421,2417,4,2419,99.83,99.92,MD
25001,832,831,1,832,99.88,100.0,MA
25003,214,214,0,214,100.0,100.0,MA
25005,1518,1514,4,1515,99.74,99.8,MA
25007,8,8,0,8,100.0,100.0,MA
25009,2267,2264,3,2265,99.87,99.91,MA
25011,97,97,0,97,100.0,100.0,MA
25013,1071,1071,0,1071,100.0,100.0,MA
25015,335,335,0,335,100.0,100.0,MA
25017,6080,6050,30,6063,99.51,99.72,MA
25019,7,7,0,7,100.0,100.0,MA
25021,2555,2550,5,2555,99.8,100.0,MA
