county_geoid,total_rows,match_rows,tie_rows,resolved_rows,strict_match_rate_pct,tract_resolution_rate_pct,state_abbrev
25023,1520,1518,2,1520,99.87,100.0,MA
25025,2446,2418,28,2422,98.86,99.02,MA
25027,2331,2322,9,2330,99.61,99.96,MA
26001,3,3,0,3,100.0,100.0,MI
26003,1,1,0,1,100.0,100.0,MI
26005,180,179,1,179,99.44,99.44,MI
26007,16,12,4,12,75.0,75.0,MI
26009,11,11,0,11,100.0,100.0,MI
26011,5,4,1,4,80.0,80.0,MI
26013,1,1,0,1,100.0,100.0,MI
26015,41,39,2,39,95.12,95.12,MI
26017,161,160,1,161,99.38,100.0,MI
26019,12,12,0,12,100.0,100.0,MI
26021,299,295,4,298,98.66,99.67,MI
26023,48,47,1,47,97.92,97.92,MI
26025,265,264,1,265,99.62,100.0,MI
26027,32,30,2,30,93.75,93.75,MI
26029,18,17,1,17,94.44,94.44,MI
26031,23,22,1,23,95.65,100.0,MI
26033,21,19,2,21,90.48,100.0,MI
26035,16,16,0,16,100.0,100.0,MI
26037,106,105,1,105,99.06,99.06,MI
26039,8,8,0,8,100.0,100.0,MI
26041,37,37,0,37,100.0,100.0,MI
26043,25,25,0,25,100.0,100.0,MI
26045,263,262,1,263,99.62,100.0,MI
26047,45,45,0,45,100.0,100.0,MI
26049,924,920,4,923,99.57,99.89,MI
26051,8,8,0,8,100.0,100.0,MI
26053,5,5,0,5,100.0,100.0,MI
26055,377,371,6,372,98.41,98.67,MI
26057,31,30,1,31,96.77,100.0,MI
26059,29,28,1,29,96.55,100.0,MI
26061,15,15,0,15,100.0,100.0,MI
26063,14,14,0,14,100.0,100.0,MI
26065,1122,1114,8,1119,99.29,99.73,MI
26067,71,69,2,70,97.18,98.59,MI
26069,10,10,0,10,100.0,100.0,MI
26071,4,4,0,4,100.0,100.0,MI
26073,124,123,1,123,99.19,99.19,MI
26075,288,287,1,287,99.65,99.65,MI
26077,847,846,1,847,99.88,100.0,MI
26079,10,10,0,10,100.0,100.0,MI
26081,2523,2500,23,2513,99.09,99.6,MI
26085,4,4,0,4,100.0,100.0,MI
26087,184,184,0,184,100.0,100.0,MI
26089,26,26,0,26,100.0,100.0,MI
26091,158,157,1,157,99.37,99.37,MI
26093,568,566,2,566,99.65,99.65,MI
26095,3,3,0,3,100.0,100.0,MI
26097,3,3,0,3,100.0,100.0,MI
26099,3763,3742,21,3761,99.44,99.95,MI
26101,14,14,0,14,100.0,100.0,MI
26103,64,63,1,64,98.44,100.0,MI
26105,32,27,5,32,84.38,100.0,MI
26107,37,35,2,36,94.59,97.3,MI
26109,6,6,0,6,100.0,100.0,MI
26111,149,149,0,149,100.0,100.0,MI
26113,3,3,0,3,100.0,100.0,MI
26115,269,269,0,269,100.0,100.0,MI
26117,68,67,1,68,98.53,100.0,MI
26119,5,5,0,5,100.0,100.0,MI
26121,397,396,1,397,99.75,100.0,MI
26123,51,51,0,51,100.0,100.0,MI
26125,6649,6641,8,6645,99.88,99.94,MI
26127,14,13,1,14,92.86,100.0,MI
26129,13,12,1,13,92.31,100.0,MI
26131,3,3,0,3,100.0,100.0,MI
26133,11,11,0,11,100.0,100.0,MI
26135,3,3,0,3,100.0,100.0,MI
26137,42,42,0,42,100.0,100.0,MI
26139,795,794,1,795,99.87,100.0,MI
26141,3,3,0,3,100.0,100.0,MI
26143,19,18,1,18,94.74,94.74,MI
26145,371,368,3,371,99.19,100.0,MI
26147,369,369,0,369,100.0,100.0,MI
26149,57,56,1,57,98.25,100.0,MI
26151,21,21,0,21,100.0,100.0,MI
26153,1,1,0,1,100.0,100.0,MI
26155,109,109,0,109,100.0,100.0,MI
26157,22,22,0,22,100.0,100.0,MI
26159,97,97,0,97,100.0,100.0,MI
26161,1413,1402,11,1413,99.22,100.0,MI
26163,5748,5729,19,5746,99.67,99.97,MI
26165,44,44,0,44,100.0,100.0,MI
27001,5,5,0,5,100.0,100.0,MN
27003,848,837,11,841,98.7,99.17,MN
27005,27,27,0,27,100.0,100.0,MN
27007,47,47,0,47,100.0,100.0,MN
27009,106,103,3,104,97.17,98.11,MN
27013,203,202,1,203,99.51,100.0,MN
27015,23,23,0,23,100.0,100.0,MN
27017,34,33,1,34,97.06,100.0,MN
27019,223,222,1,223,99.55,100.0,MN
27021,16,16,0,16,100.0,100.0,MN
27023,11,11,0,11,100.0,100.0,MN
27025,112,109,3,112,97.32,100.0,MN
27027,100,98,2,98,98.0,98.0,MN
27029,1,1,0,1,100.0,100.0,MN
27033,8,8,0,8,100.0,100.0,MN
27035,167,164,3,165,98.2,98.8,MN
27037,1135,1123,12,1128,98.94,99.38,MN
27039,21,18,3,21,85.71,100.0,MN
27041,68,66,2,68,97.06,100.0,MN
27043,10,10,0,10,100.0,100.0,MN
27045,4,4,0,4,100.0,100.0,MN
27047,29,29,0,29,100.0,100.0,MN
27049,82,81,1,82,98.78,100.0,MN
27051,1,1,0,1,100.0,100.0,MN
27053,4052,4047,5,4049,99.88,99.93,MN
27055,3,3,0,3,100.0,100.0,MN
27057,10,9,1,10,90.0,100.0,MN
27059,72,66,6,66,91.67,91.67,MN
27061,28,23,5,25,82.14,89.29,MN
27063,3,3,0,3,100.0,100.0,MN
27065,6,6,0,6,100.0,100.0,MN
27067,97,95,2,95,97.94,97.94,MN
27069,2,2,0,2,100.0,100.0,MN
27071,5,5,0,5,100.0,100.0,MN
27073,1,1,0,1,100.0,100.0,MN
27075,7,7,0,7,100.0,100.0,MN
27077,1,1,0,1,100.0,100.0,MN
27079,44,42,2,43,95.45,97.73,MN
27081,1,1,0,1,100.0,100.0,MN
27083,26,26,0,26,100.0,100.0,MN
27085,61,59,2,59,96.72,96.72,MN
27087,1,1,0,1,100.0,100.0,MN
27091,16,16,0,16,100.0,100.0,MN
27093,32,32,0,32,100.0,100.0,MN
27095,31,30,1,31,96.77,100.0,MN
27097,25,25,0,25,100.0,100.0,MN
27099,40,40,0,40,100.0,100.0,MN
27101,3,2,1,3,66.67,100.0,MN
27103,35,35,0,35,100.0,100.0,MN
27105,6,6,0,6,100.0,100.0,MN
27107,1,1,0,1,100.0,100.0,MN
27109,375,374,1,374,99.73,99.73,MN
27111,41,40,1,41,97.56,100.0,MN
27113,9,9,0,9,100.0,100.0,MN
27115,23,23,0,23,100.0,100.0,MN
27117,7,7,0,7,100.0,100.0,MN
27119,20,19,1,20,95.0,100.0,MN
27121,6,6,0,6,100.0,100.0,MN
27123,1558,1546,12,1555,99.23,99.81,MN
27125,1,1,0,1,100.0,100.0,MN
27127,8,8,0,8,100.0,100.0,MN
27129,10,8,2,10,80.0,100.0,MN
27131,127,127,0,127,100.0,100.0,MN
27133,2,2,0,2,100.0,100.0,MN
27135,6,5,1,6,83.33,100.0,MN
27137,365,361,4,365,98.9,100.0,MN
27139,296,295,1,296,99.66,100.0,MN
27141,161,159,2,160,98.76,99.38,MN
27143,8,8,0,8,100.0,100.0,MN
27145,359,356,3,359,99.16,100.0,MN
27147,100,99,1,100,99.0,100.0,MN
27149,3,3,0,3,100.0,100.0,MN
27151,1,1,0,1,100.0,100.0,MN
27153,8,8,0,8,100.0,100.0,MN
27155,1,1,0,1,100.0,100.0,MN
27157,13,13,0,13,100.0,100.0,MN
27159,8,7,1,8,87.5,100.0,MN
27161,22,21,1,21,95.45,95.45,MN
27163,579,577,2,579,99.65,100.0,MN
27165,5,5,0,5,100.0,100.0,MN
27167,4,4,0,4,100.0,100.0,MN
27169,37,37,0,37,100.0,100.0,MN
27171,294,283,11,288,96.26,97.96,MN
27173,5,4,1,5,80.0,100.0,MN
28001,31,30,1,30,96.77,96.77,MS
28003,21,21,0,21,100.0,100.0,MS
28005,2,2,0,2,100.0,100.0,MS
28007,5,5,0,5,100.0,100.0,MS
28009,1,1,0,1,100.0,100.0,MS
28011,8,8,0,8,100.0,100.0,MS
28013,3,3,0,3,100.0,100.0,MS
28017,5,5,0,5,100.0,100.0,MS
28019,1,1,0,1,100.0,100.0,MS
28023,7,7,0,7,100.0,100.0,MS
28025,5,5,0,5,100.0,100.0,MS
28027,14,14,0,14,100.0,100.0,MS
28029,13,12,1,12,92.31,92.31,MS
28031,3,3,0,3,100.0,100.0,MS
28033,627,595,32,622,94.9,99.2,MS
28035,174,174,0,174,100.0,100.0,MS
28039,14,14,0,14,100.0,100.0,MS
28041,1,1,0,1,100.0,100.0,MS
28043,17,17,0,17,100.0,100.0,MS
28045,26,26,0,26,100.0,100.0,MS
28047,450,438,12,448,97.33,99.56,MS
28049,414,407,7,414,98.31,100.0,MS
28053,1,1,0,1,100.0,100.0,MS
28057,6,6,0,6,100.0,100.0,MS
28059,204,203,1,204,99.51,100.0,MS
28061,2,2,0,2,100.0,100.0,MS
28063,1,1,0,1,100.0,100.0,MS
28065,2,2,0,2,100.0,100.0,MS
28067,35,35,0,35,100.0,100.0,MS
28071,89,89,0,89,100.0,100.0,MS
28073,113,113,0,113,100.0,100.0,MS
28075,82,80,2,82,97.56,100.0,MS
28077,2,2,0,2,100.0,100.0,MS
28079,6,6,0,6,100.0,100.0,MS
28081,207,204,3,206,98.55,99.52,MS
28083,15,15,0,15,100.0,100.0,MS
28085,7,7,0,7,100.0,100.0,MS
28087,47,47,0,47,100.0,100.0,MS
28089,323,317,6,323,98.14,100.0,MS
28091,12,11,1,11,91.67,91.67,MS
28093,29,29,0,29,100.0,100.0,MS
28095,11,10,1,11,90.91,100.0,MS
28097,2,2,0,2,100.0,100.0,MS
28099,7,7,0,7,100.0,100.0,MS
28101,3,3,0,3,100.0,100.0,MS
28105,40,40,0,40,100.0,100.0,MS
28107,54,53,1,54,98.15,100.0,MS
28109,24,24,0,24,100.0,100.0,MS
28111,3,3,0,3,100.0,100.0,MS
28113,26,26,0,26,100.0,100.0,MS
28115,16,14,2,16,87.5,100.0,MS
28117,6,6,0,6,100.0,100.0,MS
28119,2,2,0,2,100.0,100.0,MS
28121,313,309,4,310,98.72,99.04,MS
28123,5,4,1,5,80.0,100.0,MS
28125,1,1,0,1,100.0,100.0,MS
28127,9,9,0,9,100.0,100.0,MS
28129,1,1,0,1,100.0,100.0,MS
28131,13,12,1,13,92.31,100.0,MS
28133,5,5,0,5,100.0,100.0,MS
28137,38,38,0,38,100.0,100.0,MS
28139,4,4,0,4,100.0,100.0,MS
28141,11,11,0,11,100.0,100.0,MS
28143,18,18,0,18,100.0,100.0,MS
28145,20,19,1,20,95.0,100.0,MS
28149,37,37,0,37,100.0,100.0,MS
28151,16,16,0,16,100.0,100.0,MS
28153,11,11,0,11,100.0,100.0,MS
28155,2,2,0,2,100.0,100.0,MS
28157,1,1,0,1,100.0,100.0,MS
28159,1,1,0,1,100.0,100.0,MS
28161,2,2,0,2,100.0,100.0,MS
28163,5,5,0,5,100.0,100.0,MS
29001,26,26,0,26,100.0,100.0,MO
29003,11,11,0,11,100.0,100.0,MO
29007,12,12,0,12,100.0,100.0,MO
29009,17,16,1,17,94.12,100.0,MO
29011,2,2,0,2,100.0,100.0,MO
29013,8,8,0,8,100.0,100.0,MO
29015,2,2,0,2,100.0,100.0,MO
29017,1,1,0,1,100.0,100.0,MO
29019,220,218,2,219,99.09,99.55,MO
29021,228,226,2,226,99.12,99.12,MO
29023,48,47,1,47,97.92,97.92,MO
29025,2,2,0,2,100.0,100.0,MO
29027,18,17,1,18,94.44,100.0,MO
29029,27,27,0,27,100.0,100.0,MO
29031,162,162,0,162,100.0,100.0,MO
29033,2,2,0,2,100.0,100.0,MO
29035,2,1,1,2,50.0,100.0,MO
29037,210,207,3,210,98.57,100.0,MO
29039,2,2,0,2,100.0,100.0,MO
29041,2,2,0,2,100.0,100.0,MO
29043,203,195,8,203,96.06,100.0,MO
29045,1,1,0,1,100.0,100.0,MO
29047,968,959,9,968,99.07,100.0,MO
29049,6,6,0,6,100.0,100.0,MO
29051,185,183,2,185,98.92,100.0,MO
29053,15,15,0,15,100.0,100.0,MO
29055,9,9,0,9,100.0,100.0,MO
29059,4,3,1,4,75.0,100.0,MO
29061,2,0,2,1,0.0,50.0,MO
29063,7,7,0,7,100.0,100.0,MO
29065,4,4,0,4,100.0,100.0,MO
29069,10,10,0,10,100.0,100.0,MO
29071,266,258,8,264,96.99,99.25,MO
29073,5,5,0,5,100.0,100.0,MO
29075,7,6,1,7,85.71,100.0,MO
29077,1248,1232,16,1240,98.72,99.36,MO
29079,4,4,0,4,100.0,100.0,MO
29081,3,3,0,3,100.0,100.0,MO
29083,22,22,0,22,100.0,100.0,MO
29085,1,1,0,1,100.0,100.0,MO
29087,5,5,0,5,100.0,100.0,MO
29091,24,24,0,24,100.0,100.0,MO
29093,1,1,0,1,100.0,100.0,MO
29095,3554,3516,38,3542,98.93,99.66,MO
29097,216,216,0,216,100.0,100.0,MO
29099,327,320,7,325,97.86,99.39,MO
29101,43,42,1,43,97.67,100.0,MO
29103,1,1,0,1,100.0,100.0,MO
29105,31,31,0,31,100.0,100.0,MO
29107,22,21,1,22,95.45,100.0,MO
29109,19,19,0,19,100.0,100.0,MO
29111,2,2,0,2,100.0,100.0,MO
29113,38,38,0,38,100.0,100.0,MO
29115,8,7,1,7,87.5,87.5,MO
29117,8,7,1,8,87.5,100.0,MO
29119,3,3,0,3,100.0,100.0,MO
29121,5,5,0,5,100.0,100.0,MO
29123,2,2,0,2,100.0,100.0,MO
29125,1,1,0,1,100.0,100.0,MO
29127,16,16,0,16,100.0,100.0,MO
29131,8,8,0,8,100.0,100.0,MO
29135,3,3,0,3,100.0,100.0,MO
29137,2,2,0,2,100.0,100.0,MO
29139,6,6,0,6,100.0,100.0,MO
29141,6,6,0,6,100.0,100.0,MO
29143,5,5,0,5,100.0,100.0,MO
29145,55,55,0,55,100.0,100.0,MO
29147,8,8,0,8,100.0,100.0,MO
29149,1,1,0,1,100.0,100.0,MO
29151,5,5,0,5,100.0,100.0,MO
29155,6,6,0,6,100.0,100.0,MO
29157,6,5,1,6,83.33,100.0,MO
29159,53,53,0,53,100.0,100.0,MO
29161,41,40,1,40,97.56,97.56,MO
29163,9,9,0,9,100.0,100.0,MO
29165,326,319,7,326,97.85,100.0,MO
29167,42,41,1,42,97.62,100.0,MO
29169,17,16,1,17,94.12,100.0,MO
29171,1,1,0,1,100.0,100.0,MO
29173,3,3,0,3,100.0,100.0,MO
29175,36,36,0,36,100.0,100.0,MO
29177,11,11,0,11,100.0,100.0,MO
29181,2,2,0,2,100.0,100.0,MO
29183,1311,1292,19,1308,98.55,99.77,MO
29186,5,4,1,5,80.0,100.0,MO
29187,61,60,1,61,98.36,100.0,MO
29189,4264,4229,35,4259,99.18,99.88,MO
29195,6,6,0,6,100.0,100.0,MO
29201,44,44,0,44,100.0,100.0,MO
29203,1,1,0,1,100.0,100.0,MO
29205,2,2,0,2,100.0,100.0,MO
29207,11,11,0,11,100.0,100.0,MO
29209,15,15,0,15,100.0,100.0,MO
29211,2,2,0,2,100.0,100.0,MO
29213,151,150,1,151,99.34,100.0,MO
29215,6,6,0,6,100.0,100.0,MO
29217,7,7,0,7,100.0,100.0,MO
29219,30,27,3,30,90.0,100.0,MO
29221,3,3,0,3,100.0,100.0,MO
29223,1,1,0,1,100.0,100.0,MO
29225,38,38,0,38,100.0,100.0,MO
29229,8,8,0,8,100.0,100.0,MO
29510,1590,1589,1,1590,99.94,100.0,MO
30001,2,2,0,2,100.0,100.0,MT
30003,2,2,0,2,100.0,100.0,MT
30007,1,1,0,1,100.0,100.0,MT
30009,4,4,0,4,100.0,100.0,MT
30013,117,116,1,117,99.15,100.0,MT
30017,3,3,0,3,100.0,100.0,MT
30021,3,3,0,3,100.0,100.0,MT
30023,1,1,0,1,100.0,100.0,MT
30027,1,1,0,1,100.0,100.0,MT
30029,253,239,14,242,94.47,95.65,MT
30031,329,326,3,328,99.09,99.7,MT
30035,2,2,0,2,100.0,100.0,MT
30041,3,3,0,3,100.0,100.0,MT
30043,4,4,0,4,100.0,100.0,MT
30047,8,8,0,8,100.0,100.0,MT
30049,169,168,1,169,99.41,100.0,MT
30053,8,8,0,8,100.0,100.0,MT
30057,1,1,0,1,100.0,100.0,MT
30059,2,2,0,2,100.0,100.0,MT
30063,312,312,0,312,100.0,100.0,MT
30065,2,2,0,2,100.0,100.0,MT
30067,10,10,0,10,100.0,100.0,MT
30073,1,1,0,1,100.0,100.0,MT
30075,1,1,0,1,100.0,100.0,MT
30081,53,51,2,52,96.23,98.11,MT
30083,6,6,0,6,100.0,100.0,MT
30085,2,2,0,2,100.0,100.0,MT
30087,1,1,0,1,100.0,100.0,MT
30091,1,1,0,1,100.0,100.0,MT
30093,25,25,0,25,100.0,100.0,MT
30095,2,2,0,2,100.0,100.0,MT
30099,1,1,0,1,100.0,100.0,MT
30101,5,5,0,5,100.0,100.0,MT
30105,1,1,0,1,100.0,100.0,MT
30111,495,492,3,492,99.39,99.39,MT
31001,20,20,0,20,100.0,100.0,NE
31011,2,2,0,2,100.0,100.0,NE
31013,5,5,0,5,100.0,100.0,NE
31017,1,1,0,1,100.0,100.0,NE
31019,53,53,0,53,100.0,100.0,NE
31021,1,1,0,1,100.0,100.0,NE
31023,1,1,0,1,100.0,100.0,NE
31025,24,24,0,24,100.0,100.0,NE
31027,3,3,0,3,100.0,100.0,NE
31031,2,2,0,2,100.0,100.0,NE
31033,2,2,0,2,100.0,100.0,NE
31035,2,2,0,2,100.0,100.0,NE
31037,1,1,0,1,100.0,100.0,NE
31039,1,1,0,1,100.0,100.0,NE
31041,1,1,0,1,100.0,100.0,NE
31043,28,28,0,28,100.0,100.0,NE
31047,14,14,0,14,100.0,100.0,NE
31053,87,87,0,87,100.0,100.0,NE
31055,2329,2323,6,2328,99.74,99.96,NE
31059,3,3,0,3,100.0,100.0,NE
31065,2,2,0,2,100.0,100.0,NE
31067,23,19,4,23,82.61,100.0,NE
31073,1,1,0,1,100.0,100.0,NE
31079,87,86,1,86,98.85,98.85,NE
31081,2,2,0,2,100.0,100.0,NE
31083,1,1,0,1,100.0,100.0,NE
31085,1,1,0,1,100.0,100.0,NE
31089,2,2,0,2,100.0,100.0,NE
31091,1,1,0,1,100.0,100.0,NE
31101,3,3,0,3,100.0,100.0,NE
31105,3,3,0,3,100.0,100.0,NE
31107,3,3,0,3,100.0,100.0,NE
31109,1194,1191,3,1194,99.75,100.0,NE
31111,35,35,0,35,100.0,100.0,NE
31119,38,38,0,38,100.0,100.0,NE
31127,5,5,0,5,100.0,100.0,NE
31129,2,2,0,2,100.0,100.0,NE
31131,17,17,0,17,100.0,100.0,NE
31135,1,1,0,1,100.0,100.0,NE
31137,5,5,0,5,100.0,100.0,NE
31139,2,2,0,2,100.0,100.0,NE
31141,33,33,0,33,100.0,100.0,NE
31145,9,9,0,9,100.0,100.0,NE
31147,2,2,0,2,100.0,100.0,NE
31151,4,4,0,4,100.0,100.0,NE
31153,506,504,2,505,99.6,99.8,NE
31155,22,21,1,22,95.45,100.0,NE
31157,28,28,0,28,100.0,100.0,NE
31159,15,15,0,15,100.0,100.0,NE
31161,2,2,0,2,100.0,100.0,NE
31167,1,1,0,1,100.0,100.0,NE
31169,2,2,0,2,100.0,100.0,NE
31175,2,2,0,2,100.0,100.0,NE
31177,35,35,0,35,100.0,100.0,NE
31179,1,1,0,1,100.0,100.0,NE
31185,13,13,0,13,100.0,100.0,NE
32001,28,28,0,28,100.0,100.0,NV
32003,8053,8017,36,8044,99.55,99.89,NV
32005,153,145,8,153,94.77,100.0,NV
32007,84,80,4,80,95.24,95.24,NV
32011,1,1,0,1,100.0,100.0,NV
32013,16,16,0,16,100.0,100.0,NV
32015,4,4,0,4,100.0,100.0,NV
32017,1,1,0,1,100.0,100.0,NV
32019,113,113,0,113,100.0,100.0,NV
32021,2,2,0,2,100.0,100.0,NV
32023,58,58,0,58,100.0,100.0,NV
32027,4,4,0,4,100.0,100.0,NV
32029,5,5,0,5,100.0,100.0,NV
32031,2343,2342,1,2343,99.96,100.0,NV
32033,3,3,0,3,100.0,100.0,NV
32510,376,375,1,376,99.73,100.0,NV
33001,162,157,5,162,96.91,100.0,NH
33003,87,85,2,87,97.7,100.0,NH
33005,90,90,0,90,100.0,100.0,NH
33007,28,28,0,28,100.0,100.0,NH
33009,145,143,2,145,98.62,100.0,NH
33011,1270,1269,1,1269,99.92,99.92,NH
33013,431,429,2,429,99.54,99.54,NH
33015,1245,1243,2,1245,99.84,100.0,NH
33017,296,296,0,296,100.0,100.0,NH
33019,28,28,0,28,100.0,100.0,NH
34001,599,594,5,596,99.17,99.5,NJ
34003,4149,4133,16,4143,99.61,99.86,NJ
34005,1230,1223,7,1229,99.43,99.92,NJ
34007,1603,1582,21,1593,98.69,99.38,NJ
34009,173,172,1,172,99.42,99.42,NJ
34011,316,315,1,315,99.68,99.68,NJ
34013,2905,2879,26,2899,99.1,99.79,NJ
34015,769,763,6,766,99.22,99.61,NJ
34017,2361,2328,33,2354,98.6,99.7,NJ
34019,386,386,0,386,100.0,100.0,NJ
34021,1213,1204,9,1211,99.26,99.84,NJ
34023,2990,2971,19,2989,99.36,99.97,NJ
34025,2159,2150,9,2158,99.58,99.95,NJ
34027,1960,1946,14,1953,99.29,99.64,NJ
34029,1115,1110,5,1112,99.55,99.73,NJ
34031,1822,1820,2,1821,99.89,99.95,NJ
34033,102,99,3,100,97.06,98.04,NJ
34035,1254,1240,14,1247,98.88,99.44,NJ
34037,330,328,2,329,99.39,99.7,NJ
34039,2449,2432,17,2445,99.31,99.84,NJ
34041,283,282,1,283,99.65,100.0,NJ
35001,2906,2886,20,2895,99.31,99.62,NM
35005,36,35,1,36,97.22,100.0,NM
35006,9,8,1,9,88.89,100.0,NM
35007,9,9,0,9,100.0,100.0,NM
35009,50,49,1,50,98.0,100.0,NM
35013,414,413,1,413,99.76,99.76,NM
35015,46,46,0,46,100.0,100.0,NM
35017,29,29,0,29,100.0,100.0,NM
35019,2,2,0,2,100.0,100.0,NM
35023,1,1,0,1,100.0,100.0,NM
35025,65,64,1,64,98.46,98.46,NM
35027,22,22,0,22,100.0,100.0,NM
35028,28,28,0,28,100.0,100.0,NM
35029,28,28,0,28,100.0,100.0,NM
35031,16,14,2,15,87.5,93.75,NM
35035,71,70,1,70,98.59,98.59,NM
35037,2,2,0,2,100.0,100.0,NM
35039,35,35,0,35,100.0,100.0,NM
35041,3,3,0,3,100.0,100.0,NM
35043,204,203,1,203,99.51,99.51,NM
35045,130,129,1,130,99.23,100.0,NM
35047,13,13,0,13,100.0,100.0,NM
35049,596,590,6,595,98.99,99.83,NM
35051,21,21,0,21,100.0,100.0,NM
35053,14,13,1,14,92.86,100.0,NM
35055,20,20,0,20,100.0,100.0,NM
35057,6,6,0,6,100.0,100.0,NM
35059,1,1,0,1,100.0,100.0,NM
35061,111,100,11,105,90.09,94.59,NM
36001,1141,1133,8,1134,99.3,99.39,NY
36003,31,30,1,31,96.77,100.0,NY
36005,2684,2677,7,2682,99.74,99.93,NY
36007,382,380,2,381,99.48,99.74,NY
36009,67,66,1,66,98.51,98.51,NY
36011,88,87,1,87,98.86,98.86,NY
36013,141,140,1,141,99.29,100.0,NY
36015,135,132,3,134,97.78,99.26,NY
36017,27,27,0,27,100.0,100.0,NY
36019,72,71,1,72,98.61,100.0,NY
36021,108,108,0,108,100.0,100.0,NY
36023,67,67,0,67,100.0,100.0,NY
36025,28,26,2,27,92.86,96.43,NY
36027,670,647,23,663,96.57,98.96,NY
36029,2301,2298,3,2301,99.87,100.0,NY
36031,28,28,0,28,100.0,100.0,NY
36033,20,20,0,20,100.0,100.0,NY
36035,80,79,1,80,98.75,100.0,NY
36037,80,80,0,80,100.0,100.0,NY
36039,76,75,1,76,98.68,100.0,NY
36041,2,2,0,2,100.0,100.0,NY
36043,45,45,0,45,100.0,100.0,NY
36045,122,122,0,122,100.0,100.0,NY
36047,9791,9777,14,9784,99.86,99.93,NY
36049,4,3,1,4,75.0,100.0,NY
36051,88,88,0,88,100.0,100.0,NY
36053,81,81,0,81,100.0,100.0,NY
36055,2093,2066,27,2091,98.71,99.9,NY
36057,76,76,0,76,100.0,100.0,NY
36059,4935,4916,19,4926,99.61,99.82,NY
36061,12199,12192,7,12192,99.94,99.94,NY
36063,316,315,1,316,99.68,100.0,NY
36065,390,385,5,390,98.72,100.0,NY
36067,1363,1357,6,1363,99.56,100.0,NY
36069,255,251,4,255,98.43,100.0,NY
36071,1019,1015,4,1019,99.61,100.0,NY
36073,31,31,0,31,100.0,100.0,NY
36075,120,120,0,120,100.0,100.0,NY
36077,68,61,7,68,89.71,100.0,NY
36079,192,176,16,190,91.67,98.96,NY
36081,2546,2487,59,2538,97.68,99.69,NY
36083,273,272,1,272,99.63,99.63,NY
36085,994,992,2,992,99.8,99.8,NY
36087,736,727,9,732,98.78,99.46,NY
36089,66,65,1,66,98.48,100.0,NY
36091,550,546,4,549,99.27,99.82,NY
36093,312,309,3,312,99.04,100.0,NY
36095,31,30,1,31,96.77,100.0,NY
36097,8,7,1,8,87.5,100.0,NY
36099,27,27,0,27,100.0,100.0,NY
36101,50,50,0,50,100.0,100.0,NY
36103,5317,5243,74,5291,98.61,99.51,NY
36105,47,46,1,47,97.87,100.0,NY
36107,34,34,0,34,100.0,100.0,NY
36109,157,157,0,157,100.0,100.0,NY
36111,357,355,2,356,99.44,99.72,NY
36113,159,159,0,159,100.0,100.0,NY
36115,52,52,0,52,100.0,100.0,NY
36117,103,103,0,103,100.0,100.0,NY
36119,3260,3230,30,3252,99.08,99.75,NY
36121,23,23,0,23,100.0,100.0,NY
36123,8,8,0,8,100.0,100.0,NY
37001,548,521,27,540,95.07,98.54,NC
37003,32,29,3,32,90.62,100.0,NC
37005,14,14,0,14,100.0,100.0,NC
